pastry,salty snack,whole milk
semi-finished bread,sausage,whole milk,yogurt
citrus fruit,pork,candy,yogurt,rolls/buns,root vegetables,dishes,curd
sausage,whole milk
oil,soda,root vegetables
brown bread,domestic eggs
pastry,root vegetables
sliced cheese,citrus fruit
chicken,frozen vegetables
sausage,male cosmetics
hard cheese,dishes,berries
pip fruit,shopping bags,sausage,pip fruit
tropical fruit,pasta
newspapers,frozen meals
pickled vegetables,pip fruit
UHT-milk,rolls/buns
shopping bags,beef,pickled vegetables
tropical fruit,white bread
candy,specialty bar
canned beer,rolls/buns
salty snack,cream cheese
sausage,herbs
whole milk,whole milk,brandy,semi-finished bread
pork,napkins
misc. beverages,rolls/buns
tropical fruit,rolls/buns
whole milk,whipped/sour cream
soap,candy
hamburger meat,yogurt
citrus fruit,canned beer
pip fruit,spread cheese,root vegetables,pip fruit
rolls/buns,seasonal products
rolls/buns,bottled water
onions,whole milk
frozen vegetables,whipped/sour cream
domestic eggs,rolls/buns
pip fruit,sugar
curd,specialty chocolate
domestic eggs,frankfurter,bottled beer
other vegetables,rolls/buns
frozen dessert,popcorn,whole milk
yogurt,margarine,long life bakery product,coffee
tropical fruit,nuts/prunes
yogurt,tropical fruit,misc. beverages,specialty chocolate
other vegetables,berries
canned beer,beverages
tropical fruit,cat food
detergent,newspapers
specialty bar,root vegetables
rolls/buns,whole milk
root vegetables,fruit/vegetable juice
ham,root vegetables
female sanitary products,sausage
canned beer,canned beer
frozen dessert,soda
candy,beef
citrus fruit,pip fruit
dessert,root vegetables
soda,whole milk,seasonal products
citrus fruit,fruit/vegetable juice
canned vegetables,fruit/vegetable juice
hygiene articles,pastry
domestic eggs,candy
oil,pork,whole milk,canned beer
whole milk,root vegetables
candy,beef
hard cheese,yogurt,liquor (appetizer)
white wine,sliced cheese,whole milk,oil,rolls/buns
Instant food products,tropical fruit,rolls/buns
salt,candy,misc. beverages
long life bakery product,margarine
rolls/buns,soda
whole milk,yogurt,brown bread,pastry,other vegetables,soda,brown bread,cling film/bags
white bread,pork
UHT-milk,beef,brown bread,pickled vegetables,brown bread,rolls/buns,red/blush wine
pip fruit,whipped/sour cream,other vegetables,whole milk
pork,pet care
butter,zwieback
root vegetables,pip fruit
coffee,napkins
root vegetables,other vegetables
other vegetables,kitchen towels
whole milk,berries
canned beer,whole milk,soda
curd,red/blush wine
canned beer,hard cheese
sausage,sugar
yogurt,napkins
UHT-milk,whole milk,white wine
specialty chocolate,other vegetables
tropical fruit,meat
brown bread,pastry
whole milk,bottled water,soda,canned beer,frozen dessert,specialty bar,soda,tropical fruit,domestic eggs
misc. beverages,pip fruit
bottled beer,whipped/sour cream
UHT-milk,rolls/buns
coffee,soda
fruit/vegetable juice,other vegetables
UHT-milk,shopping bags
whole milk,cream cheese
artif. sweetener,salty snack,soda
pip fruit,canned beer
pip fruit,processed cheese,frozen meals,dish cleaner
hamburger meat,sugar,soda,spread cheese,pip fruit,root vegetables,frozen meals
white wine,whipped/sour cream,root vegetables,root vegetables,abrasive cleaner,soda
other vegetables,frankfurter
meat spreads,ketchup
candy,cream cheese,brown bread,soda
white wine,soft cheese
UHT-milk,coffee
white bread,other vegetables,soda
beverages,domestic eggs
root vegetables,photo/film
tropical fruit,specialty chocolate,margarine,newspapers
UHT-milk,root vegetables
pastry,other vegetables
red/blush wine,other vegetables
root vegetables,frozen meals
frozen vegetables,whole milk,pip fruit,soda
pastry,root vegetables
citrus fruit,newspapers,candy
waffles,frozen fruits,root vegetables
dishes,shopping bags,seasonal products
frozen dessert,citrus fruit
dessert,curd
hygiene articles,whole milk
beef,bottled water
waffles,bottled water
tropical fruit,coffee,fruit/vegetable juice,specialty chocolate,beef,citrus fruit
soda,hygiene articles,oil,pip fruit
whole milk,frankfurter
newspapers,soda
whole milk,bottled beer
citrus fruit,hamburger meat
napkins,chewing gum
specialty chocolate,specialty cheese
bottled water,frankfurter
organic sausage,other vegetables
butter milk,other vegetables
rolls/buns,cat food
onions,bottled beer,waffles
condensed milk,frankfurter,baking powder,coffee
frozen meals,soda
butter,meat
sliced cheese,cling film/bags
brown bread,canned vegetables,canned beer,onions
root vegetables,pastry
pip fruit,root vegetables
rolls/buns,canned beer
dessert,rolls/buns
long life bakery product,whipped/sour cream,bottled beer
whipped/sour cream,photo/film
curd,brown bread
chocolate marshmallow,spread cheese
butter,margarine
hard cheese,domestic eggs
yogurt,domestic eggs
specialty bar,brown bread
hard cheese,whole milk
pip fruit,meat,coffee,shopping bags,brown bread,curd,frankfurter,other vegetables
other vegetables,finished products
whole milk,whole milk,whole milk,domestic eggs
spread cheese,candy
fruit/vegetable juice,pastry,dessert,sausage
ham,brown bread
pastry,beef
hamburger meat,whole milk,specialty bar,citrus fruit
sausage,other vegetables,hamburger meat
root vegetables,rolls/buns,bottled water,soda,sugar,other vegetables
pudding powder,sliced cheese
newspapers,whole milk
other vegetables,canned beer,shopping bags
detergent,newspapers,other vegetables,ketchup
other vegetables,butter milk
yogurt,rolls/buns
soda,yogurt
yogurt,whole milk
tropical fruit,liquor
coffee,whole milk,meat,beef,whole milk,other vegetables,whipped/sour cream,grapes
brown bread,whisky,pastry
brown bread,domestic eggs
bottled water,other vegetables
chocolate,whole milk
rolls/buns,rolls/buns
pastry,newspapers,salty snack
other vegetables,root vegetables
citrus fruit,whipped/sour cream
semi-finished bread,margarine,frozen meals
dessert,hygiene articles
berries,whole milk
newspapers,sliced cheese,frozen vegetables
tropical fruit,soda
soda,frankfurter,canned beer,oil,frozen vegetables,chicken,citrus fruit
specialty cheese,domestic eggs
whole milk,yogurt
sausage,other vegetables
beef,coffee
white wine,onions
dessert,processed cheese,shopping bags
canned beer,long life bakery product,dish cleaner,candy
canned vegetables,canned beer,pip fruit,dessert,frozen vegetables
salty snack,soda,liquor (appetizer)
rolls/buns,sausage
whole milk,sausage,soda,pastry,domestic eggs,soda,sliced cheese
fruit/vegetable juice,other vegetables
bottled water,pastry
pastry,pot plants
yogurt,root vegetables
condensed milk,curd,dental care
pork,pip fruit
canned beer,beverages
napkins,rolls/buns
shopping bags,specialty chocolate
frozen meals,soda
pastry,napkins,candy
herbs,whole milk
spread cheese,white wine
berries,butter
dishes,white wine,brown bread,sausage,liver loaf,white bread,canned beer,dish cleaner
canned vegetables,whole milk
pip fruit,meat
other vegetables,butter
hamburger meat,other vegetables
processed cheese,citrus fruit
yogurt,beef
sausage,pastry
rolls/buns,whole milk
soda,fruit/vegetable juice,beverages
beef,pastry,specialty chocolate
whole milk,pip fruit,rolls/buns
liquor (appetizer),soda,specialty chocolate,pip fruit
soups,whole milk,oil
coffee,bottled water
cream cheese,cream cheese
frozen vegetables,cookware
yogurt,citrus fruit
coffee,sausage,semi-finished bread
curd,brown bread
yogurt,waffles
pet care,yogurt
other vegetables,citrus fruit
bottled beer,photo/film
soda,liquor (appetizer)
yogurt,tropical fruit
fruit/vegetable juice,white wine
white bread,whipped/sour cream,frozen dessert,pastry
bottled beer,root vegetables
cream cheese,salt
salty snack,bottled water
pip fruit,bottled water,whole milk
chicken,pickled vegetables
rolls/buns,house keeping products
whole milk,beef
sugar,other vegetables
processed cheese,rolls/buns
brown bread,citrus fruit,pastry
tropical fruit,fruit/vegetable juice
whole milk,canned beer
whole milk,cat food,shopping bags,rolls/buns
beef,meat,waffles,curd,white bread,frankfurter,whole milk,frozen meals,sugar
flower (seeds),frozen dessert
newspapers,house keeping products
dessert,whole milk
hard cheese,whole milk
canned beer,chocolate
curd,canned beer
whole milk,berries,bottled water,whipped/sour cream
berries,butter,cereals
whipped/sour cream,frankfurter
bottled beer,bottled beer
tropical fruit,frozen dessert
Instant food products,other vegetables,whole milk,rolls/buns
whole milk,chocolate,hard cheese,butter,rolls/buns,pastry,butter,processed cheese,other vegetables
other vegetables,roll products,meat,bottled beer,tropical fruit
whole milk,bottled water,soda,domestic eggs,jam
tropical fruit,yogurt
other vegetables,shopping bags
dessert,mayonnaise
other vegetables,whipped/sour cream
pastry,whole milk
rolls/buns,whole milk,instant coffee
spread cheese,pork
yogurt,bottled beer
whole milk,whole milk,instant coffee
other vegetables,salty snack,canned beer
berries,sugar
newspapers,other vegetables,yogurt
dish cleaner,frozen meals
rolls/buns,brown bread,tropical fruit
beef,misc. beverages
whole milk,soda,fruit/vegetable juice,butter
yogurt,salty snack
waffles,ice cream
canned beer,root vegetables
cereals,mayonnaise,tropical fruit,packaged fruit/vegetables,beverages
pastry,pork
candy,frozen meals
butter,long life bakery product
yogurt,chocolate marshmallow
canned beer,rolls/buns,chewing gum,margarine,tropical fruit
other vegetables,canned vegetables
pip fruit,waffles
other vegetables,coffee
domestic eggs,ham
make up remover,white bread
artif. sweetener,salty snack
beef,meat
root vegetables,citrus fruit
frozen vegetables,onions,curd
pork,margarine
curd,brown bread
butter milk,whipped/sour cream
hamburger meat,root vegetables,shopping bags,seasonal products
yogurt,brown bread
bottled water,frankfurter,soft cheese
whole milk,meat,cling film/bags,meat
ham,chocolate marshmallow
canned fish,yogurt
red/blush wine,citrus fruit,rolls/buns,ham,specialty chocolate
soda,whole milk,soft cheese,brown bread
whole milk,other vegetables,salty snack,whipped/sour cream,frankfurter,pip fruit
chewing gum,rolls/buns,other vegetables
pastry,whole milk,napkins
soda,chocolate
cooking chocolate,spread cheese
pastry,shopping bags
root vegetables,liquor
detergent,light bulbs
beef,citrus fruit
whole milk,berries
soft cheese,pickled vegetables
bottled beer,chocolate,canned beer
bottled water,coffee,other vegetables,soda
flower (seeds),ice cream
frankfurter,brown bread
ice cream,citrus fruit
whole milk,other vegetables
white wine,ham
male cosmetics,butter,newspapers
tropical fruit,salty snack
zwieback,sausage,whole milk,soda,canned beer,hygiene articles
rolls/buns,finished products,ice cream,pork,shopping bags
whipped/sour cream,root vegetables
candy,newspapers
bottled beer,ice cream
spread cheese,whole milk
brown bread,frozen vegetables
grapes,onions,coffee,newspapers
pip fruit,bottled water
curd,shopping bags,chocolate
other vegetables,hygiene articles
pork,sausage
pip fruit,nut snack,napkins
yogurt,tropical fruit
soda,beverages
newspapers,bottled beer
dessert,meat
bottled beer,other vegetables
frankfurter,bottled water
spread cheese,chewing gum
yogurt,sausage
beef,butter,cake bar
soda,soda
oil,other vegetables
bottled water,UHT-milk,other vegetables,other vegetables
dish cleaner,curd
pastry,other vegetables
hygiene articles,rolls/buns
coffee,baking powder
chicken,yogurt,tropical fruit,citrus fruit
beef,pet care
specialty chocolate,rolls/buns
specialty chocolate,pork
yogurt,frozen meals
chocolate,herbs
butter,bottled water
meat,root vegetables,sliced cheese
domestic eggs,UHT-milk
white bread,margarine,canned beer
pip fruit,sliced cheese,fruit/vegetable juice
domestic eggs,tropical fruit
pork,white wine
yogurt,canned beer
photo/film,butter
butter milk,soda
photo/film,bottled water
chocolate marshmallow,sugar,whole milk
butter,whole milk
herbs,pot plants
sugar,fruit/vegetable juice
newspapers,meat
white bread,rolls/buns,whipped/sour cream
oil,shopping bags
root vegetables,whole milk,citrus fruit,sausage
butter,beef,yogurt
beef,long life bakery product
sausage,rolls/buns
potato products,other vegetables
pork,oil,other vegetables,herbs
whole milk,butter
canned beer,ice cream
rolls/buns,soda
sugar,frozen meals
sausage,whole milk,tropical fruit,yogurt,rolls/buns,liquor (appetizer),light bulbs
tropical fruit,rolls/buns
dishes,UHT-milk,frozen dessert
baking powder,white bread
sliced cheese,citrus fruit
fruit/vegetable juice,whole milk
whole milk,rolls/buns
tropical fruit,dessert,domestic eggs
cereals,napkins,berries
whole milk,root vegetables,bottled water,whole milk,newspapers
cream cheese,shopping bags,fruit/vegetable juice,whole milk
ice cream,other vegetables
root vegetables,pet care
sugar,other vegetables,Instant food products
whipped/sour cream,citrus fruit
root vegetables,male cosmetics
whole milk,sausage
soda,whipped/sour cream
whipped/sour cream,soft cheese
other vegetables,meat
frozen fish,white bread
hamburger meat,soda
curd,photo/film
photo/film,meat
whole milk,other vegetables
frozen meals,ham
citrus fruit,other vegetables
rolls/buns,newspapers
bottled water,hamburger meat,beverages,whole milk
ham,waffles
soda,misc. beverages
other vegetables,shopping bags
sugar,liquor
canned beer,sausage,hair spray
root vegetables,pastry
brown bread,ham
ketchup,citrus fruit,pip fruit,roll products,seasonal products,hard cheese,dog food
whole milk,other vegetables
berries,citrus fruit
margarine,other vegetables
salt,fruit/vegetable juice
frozen fish,pastry
rolls/buns,other vegetables
sausage,curd,tropical fruit
yogurt,whole milk
waffles,whole milk,meat spreads
bottled beer,specialty bar
tropical fruit,citrus fruit
shopping bags,sausage,shopping bags
other vegetables,chicken
salt,seasonal products
butter,dental care,whole milk,citrus fruit
newspapers,frankfurter
hamburger meat,newspapers
hygiene articles,ice cream,root vegetables
cream cheese,canned beer
bottled beer,sausage
other vegetables,shopping bags,canned beer
pip fruit,whipped/sour cream,whole milk,oil
softener,dish cleaner
chocolate,bottled water
yogurt,ham
rolls/buns,citrus fruit
other vegetables,tropical fruit
frankfurter,coffee
instant coffee,yogurt,pip fruit,canned beer
pork,whole milk,other vegetables
grapes,whole milk
pip fruit,berries
misc. beverages,specialty chocolate
tropical fruit,other vegetables
domestic eggs,canned beer,bottled water,waffles
other vegetables,curd
waffles,cream cheese,dessert
sausage,bottled beer
bottled beer,other vegetables
zwieback,other vegetables
coffee,whole milk
curd cheese,rolls/buns,frozen vegetables
coffee,rolls/buns
nuts/prunes,whole milk
soda,hard cheese
canned beer,other vegetables,citrus fruit
pork,whole milk
curd,sausage
specialty chocolate,ham
other vegetables,whipped/sour cream
pork,UHT-milk
white bread,cleaner
meat,citrus fruit
turkey,flour
beverages,margarine,other vegetables
whipped/sour cream,dessert
pickled vegetables,butter milk
whipped/sour cream,other vegetables,shopping bags
frankfurter,ice cream
bottled water,pip fruit,meat,frozen vegetables
other vegetables,canned beer
hamburger meat,whole milk
sausage,yogurt
meat,whole milk
ice cream,coffee
other vegetables,rolls/buns
butter,margarine,butter
whole milk,domestic eggs
UHT-milk,other vegetables,curd
white bread,zwieback
whole milk,brown bread
beef,tropical fruit,shopping bags,root vegetables,other vegetables
tropical fruit,soda
root vegetables,pip fruit
